,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Label,Weighted Impact Factor
10,-0.019973772,0.024079751,0.002055692,0.00111499,0.00111511,0.005914791,-0.003006937,-0.01093642,-0.011700925,-0.023039985,-0.00205559,0.00293883,0.015948132,-0.021500992,0.00629678,-0.00403672,-0.015022098,-0.013926546,-0.02265904,0.015980702,0.000166148,-0.003597848,-0.011032607,0.016118793,-0.022336658,-0.006320802,0.003437036,0.011220634,-0.00220343,-0.020598227,-0.001526441,-0.015402821,0.003907381,-0.002602415,-0.019578267,0.010614903,-0.017576545,0.008279371,0.013206913,0.012704189,0.009522655,0.002605208,-0.010125524,0.02448327,-0.01371753,-0.023907304,0.024821162,-0.005774227,-0.010830981,0.010662809,-0.014140824,-0.008643806,-0.003569854,0.010995294,-0.010727918,0.022060048,0.002270348,0.011650646,-0.025627619,-0.026060017,-0.005042858,-0.006529075,-0.010063991,0.01593918,0.018351056,-0.012013504,-0.000715164,0.02149047,0.037566233,0.016019803,-0.002448857,0.017732559,-0.02190925,0.01906895,-0.00106937,0.02579131,-0.001492619,0.012878915,-0.012879051,-0.016152417,0.010440487,-0.01036011,-0.034450777,-0.008183575,-0.001194301,0.017270105,0.019869773,0.024084004,0.017990012,0.006836451,-0.006340226,-0.008104256,0.018256102,0.002926983,0.011702811,-0.003062232,0.003743606,-0.020714805,-0.002174234,-0.014316543,Don't move,8
11,-0.000833935,0.000155301,-0.004974597,-0.00297216,-0.004613417,0.000860452,-0.003293023,-0.001230108,-0.003588134,-0.004656746,-0.00276597,-0.00071098,-0.000981499,0.001886487,-0.001194336,-3.35E-05,-0.004389514,0.003767037,-0.003367999,-0.002842297,-0.001316583,0.002363764,-0.001836889,0.001817936,0.001766788,0.000964466,-0.001199138,0.00398564,-0.003600308,-0.002897979,0.001390575,0.003048752,0.00284222,-0.002056846,8.29E-05,0.00425636,-0.002901973,0.004321324,0.003273496,0.003117885,0.000207841,0.002413155,-0.001317977,-0.000127406,-0.000646807,-0.004721666,-0.000573531,-0.002355846,-0.000742824,0.002144686,0.004881738,0.000543016,0.004974265,-0.001987205,-0.000607791,-0.003643903,0.003136492,-0.002875947,-0.002301068,-0.003676498,-0.002651933,0.002964087,0.004260042,0.003186453,0.001467188,0.001141486,-0.003655805,0.001897962,0.003227344,-0.001148652,-0.000256791,0.000198038,0.002720514,-0.004228064,0.00282791,-0.000167474,-0.004231614,-0.004256604,0.004493703,-0.001061186,-0.002048289,0.001246093,0.000432151,0.00360502,0.002376369,4.20E-05,0.000982328,0.001304655,0.001856798,-0.002441249,-0.002979709,-0.003916646,0.002798423,-0.004836234,0.000287238,0.002188259,-0.004776681,0.00350904,-0.002313626,0.003381663,Don't move,6.944444444
12,0.004569218,0.002642118,-0.001291453,-0.002743128,0.003108781,0.008592242,-0.013413843,0.004020463,-0.005324001,0.009146113,0.015790325,0.015037496,-0.002685254,8.06E-05,-0.004325604,0.001196768,0.015821727,0.000647044,-0.004293928,-0.003992981,0.003730659,-0.001489741,-0.002776701,-0.019536937,0.012069749,-0.001817517,0.00072834,0.000428952,0.012632294,-0.002389999,0.012469745,0.002234581,0.008384165,-0.001363794,-0.004310475,-0.002303914,-0.006422779,0.00014427,0.015154805,-0.005283708,0.003572546,-0.000595057,-0.00406994,0.005011001,-0.001284516,-0.000539408,-0.013798428,0.011625167,-0.000847812,-0.005434707,0.005894588,0.00562335,0.004586888,0.006865791,0.010022793,0.004822769,0.001653635,0.000856219,0.002892336,0.00025081,0.007813101,-0.001864159,0.007682694,-0.009327749,0.006555262,0.005184133,0.000273823,0.003928566,-0.004314679,0.003876484,0.004364744,0.009070116,-0.007370104,0.006201014,0.007734728,0.004364087,-0.000131338,-0.011631249,-0.007718673,-0.001013,-0.00555923,0.008564691,-0.005540296,0.003679742,-0.002520778,0.012471186,-0.00771192,-0.002425513,-0.005642088,-0.007019857,0.006014845,0.002915331,0.010631902,0.00181917,0.014660997,-0.007801954,-0.009676322,-0.025217395,0.008030104,0.003760832,Don't move,22.22222222
13,0.012449721,0.04685929,-0.033561286,-0.034601077,-0.08325878,0.025906881,-0.04413882,-0.012982313,0.013342558,-0.01139866,-0.023129739,-0.05310087,-0.008493941,0.003360097,-0.045064345,0.047705896,0.02414941,-0.01104828,-0.013809618,-0.007497042,0.011868678,-0.006272163,-0.007002312,0.011816909,-0.032328308,-0.033618752,0.026191993,0.01714744,-0.05918348,0.042751405,0.032134723,-0.05377268,-0.014054645,0.02005976,-0.012167098,0.051619694,-0.059158362,0.01974077,-0.005579731,0.034998335,-0.023731563,0.038341828,0.003529673,-0.0174264,0.009545829,0.013338892,0.010527676,0.050236326,-0.008777229,-0.022315674,-0.037890702,-0.009088137,-0.012192086,0.049043782,-0.024975792,-0.021806432,0.00913018,-0.024548963,-0.022162234,-0.003462698,-0.007318205,-0.03288072,0.019797476,-0.024465997,-0.049410976,0.038149368,0.020057727,-0.023242038,0.014237722,-0.043747768,0.051405285,0.002569839,-0.010578311,-0.031110326,-0.023794044,0.04387199,-0.07984546,-0.002424403,0.000465272,-0.011615197,0.035572678,0.004001954,0.037926957,0.011512426,-0.011602908,0.034871303,0.0753019,0.016516933,0.001760808,0.025443196,0.03667422,-0.041035324,-0.042422153,-0.043401312,0.035551008,-0.029329084,0.008365096,-0.020102626,0.050599437,-0.014293267,Buy,10
14,-0.002802893,-0.012965983,0.007509196,-0.013097886,0.014663348,-0.008949352,-0.00641898,0.014755815,0.009299765,-0.003317521,0.011052415,-0.003580043,-0.013812112,0.013960343,-0.00600952,0.005076279,0.007114075,-0.011488173,-0.007660288,0.004846748,0.007989692,-0.010923684,-0.006339987,-0.008563028,0.007238165,-0.015412569,0.00127848,-0.005405256,0.001710454,0.000565524,0.013698793,-0.001904074,-0.002372824,-0.007829628,-0.000376047,0.009178623,0.001316287,-0.000985012,0.025918456,-0.018588375,0.008949892,0.013979439,-0.026968358,0.013199822,0.014104908,-0.013642242,0.002063891,0.007031169,0.005139361,-0.009112835,-0.004291194,0.010878935,0.028558312,-0.009277444,-0.009635621,-0.004852518,-0.012322934,-0.006648514,-0.019489728,-0.008401503,0.00798962,-0.011690776,0.001477792,0.007836491,-0.013708172,0.008123171,0.018508699,0.003844593,0.005805591,-0.014652489,0.001852277,0.012097701,-0.014132567,0.030326068,-0.004268036,0.030784484,-0.033789426,0.020203184,0.003462358,0.005110598,-0.023596436,-0.018266242,-0.004103188,0.007502993,0.013920345,0.001355948,0.000870072,0.005209408,-0.002418125,-0.012680195,0.000250983,-0.026769431,0.018423438,0.003286674,0.02215537,-0.008969467,-0.02115291,-0.007552466,0.006360577,0.015438003,Buy,25
15,-0.00264751,0.02423656,0.004010586,-0.0225036,-0.003276624,0.002951704,-0.006079552,0.01717774,-0.018177364,0.024881195,0.012839608,-0.03972354,-0.002551978,0.016765252,-0.009873688,-0.008107358,0.03125911,0.002719606,-0.013971678,0.014069733,0.010517269,-0.000268752,-0.030177647,-0.010760915,-0.00355835,-0.03196811,0.000556216,0.002722459,0.024351373,0.027077762,0.02092887,-0.03111272,0.004641628,-0.005238731,0.024969772,0.012354815,0.004678975,0.012407825,0.010021703,-0.02423027,-0.016201127,-0.001922312,-0.009994542,0.013440283,-0.028744299,-0.013270458,0.012805714,0.003712578,0.011447651,-0.003066449,0.006335842,0.001093147,0.024844352,0.000601019,0.000561835,-0.016093563,-0.004151179,-0.000150599,0.029372929,-0.010788811,-0.003828474,-0.004128719,0.008199113,-0.007354917,0.02289644,0.010131542,0.003309635,0.011814787,0.021391753,-0.00436377,-0.014097301,-0.02439733,-0.03024891,-0.002698989,0.02128987,-0.02021574,-0.009567121,-0.001721793,0.013432968,0.002408706,-0.029579535,-0.001405115,-0.028305423,0.013051994,-0.018773187,0.008845468,-0.026400868,-0.017535567,-0.000578637,-0.021597033,-0.02231544,-0.007307883,0.020246454,0.023899795,0.008344206,-0.027454844,-0.031462252,-0.019328456,0.017425152,-0.002132206,Buy,22.72727273
16,-0.00467137,0.021828532,0.008462783,0.004834865,0.010545325,-0.004525019,0.02305867,-0.030571947,-0.009530879,0.004797076,-0.005909902,-0.022181569,0.028360028,0.006352889,-0.002662519,0.01860589,-0.00111897,-0.014656015,-0.02408897,0.014248138,0.009787038,-0.011779395,0.006329626,0.006771533,0.011067992,-0.018722735,0.006567465,-0.020391611,-0.015408277,-1.07E-05,0.004726457,0.02345319,0.008489707,0.004275388,-0.005267915,-0.00254201,-0.005805398,0.026373431,-0.001868718,-0.014389686,-0.010617872,-0.001483188,0.008861851,0.004604458,-0.00305062,-0.008431472,0.037550893,-0.005563736,0.010153142,-0.00230515,-0.022523697,0.009446726,-0.000161726,0.005014286,0.003186841,-0.00905423,0.002217864,-0.017376155,-0.006907482,0.003537474,-0.024441667,-0.006854704,0.007636356,0.004480996,0.000905566,0.012994174,0.001375332,-0.005080378,0.020734545,0.00861734,-0.007351058,0.007563152,0.002926832,0.02195805,0.033194423,0.027420782,-0.018882448,-0.024370287,0.010405839,-0.013189676,-0.017442856,-0.03298645,-0.017546196,0.017567324,-0.011981582,0.007307302,-0.021387776,-0.022510566,0.009706378,0.00483173,-0.001956026,-0.010754509,0.019236187,0.014247495,0.04379648,0.008162135,-0.018433282,-0.029214397,0.010056194,0.00807259,Buy,10.90909091
17,0.000599045,0.00326737,-0.003666075,0.002034315,-0.002905006,0.001187709,-0.002691049,0.002511486,-0.000135508,-0.000504029,-0.00354419,-0.000626885,-7.32E-05,0.002606236,-0.003887421,0.00012036,-0.003844333,-0.002903088,0.003373875,-0.003638101,-0.004736749,0.001999088,-0.004559352,-0.001322339,0.002542212,0.002984822,0.001109184,0.004900602,-0.001127077,0.003822854,-0.001529557,-0.002374727,-0.002260159,0.002190152,0.00332129,-2.81E-06,0.001814962,0.004374888,-0.001518481,0.003761938,-0.000980091,0.004605953,0.001868945,-0.002551316,-0.002906008,-0.004332645,-0.003698326,-0.001261327,-9.14E-05,-0.004028106,0.000968549,-0.003363918,-0.002214416,-0.000150815,-0.002613285,0.002828553,0.002427361,0.002670448,-0.000157155,-0.000965826,-0.003078682,-0.000210972,0.003802782,-0.001405572,0.002008382,0.003755021,-0.002154032,0.000592305,0.00152579,0.001679145,0.002969868,0.002075044,0.003456174,0.004554253,0.00095277,0.003623864,0.00055407,0.003677171,-0.004626173,-0.002860944,0.003335761,-0.001026161,0.001985041,-0.001080096,0.002133408,-0.001161433,0.003089529,0.000313469,-0.001091166,-0.003355278,0.001282215,-0.000355453,0.001870338,-0.002182024,-0.001130466,-0.001952101,-0.00170534,0.003829307,0.000897945,0.001701228,Buy,23.80952381
18,-0.003714024,-0.003831814,0.001935517,-0.000406697,0.001790561,-0.004133446,0.004185361,0.004002742,0.002953946,-0.001821407,0.004747634,-0.003992065,-0.001780489,-0.001319097,0.002564222,0.004784615,-0.004777212,-0.003599082,-0.003400997,0.001680331,0.004104609,-0.004592705,-0.004255007,-0.004108604,0.000628997,-0.002880321,-0.004039165,-0.004257746,-0.003276028,0.001789236,-0.001489689,0.003074061,0.00070764,0.000642851,0.0036976,-0.004897744,-0.004889341,-0.002636939,-0.002788968,-0.001003649,-0.000371284,-0.001574485,0.00449487,-0.004570606,-0.000287243,0.000737629,-0.001253351,0.003067006,-0.003537786,-0.003603778,0.002868809,-0.003707287,-0.002711726,0.002010044,0.004263849,0.002292374,-0.004217642,0.001028825,-0.003625587,0.004481549,0.003340302,-0.002445428,-0.000360464,-0.00158975,0.000384526,0.000352473,-0.003523594,-0.002801666,-0.000213721,0.004351984,-0.004337786,-0.002077419,0.003264431,-0.002027198,0.003488942,0.002930829,0.001413337,-0.002400576,0.001104148,0.002546999,0.004912776,-0.000220089,0.001245071,0.001991007,-1.81E-05,0.002028778,0.00448434,0.003879675,0.00123577,0.00232926,0.000629219,0.002888591,0.000452474,0.000793036,0.002518098,-0.004470798,0.003991869,0.004548376,0.002921334,0.002211037,Buy,35
19,0.019367334,0.029477604,-0.060539126,-0.06082456,0.017759953,-0.009554168,-0.035419922,-0.034884706,0.041701294,-0.045075595,-0.052182447,0.012638485,0.026100054,0.019925302,0.06167175,0.03930891,0.001978064,0.01568207,0.023102034,0.027134106,0.041373868,-0.011827516,-0.054450683,0.06587917,-0.006793136,0.002898117,0.007531674,0.011026845,-0.053938553,0.007517479,-0.018142013,0.016126875,0.042198878,0.010592128,-0.06373878,-0.024880918,-0.02946061,0.01889036,-0.02192016,-0.08728538,-0.001983285,0.024414733,-0.000950025,0.032125298,0.016162312,-0.009135004,-0.000705763,0.04441179,-0.05345083,-0.010470164,0.017047891,-0.012878614,-0.03968004,0.001771868,0.07633528,-0.004896275,0.02689372,-0.050103616,-0.039889425,-0.040106263,-0.044886924,-0.05436439,-0.05834183,-0.01359393,0.01763998,-0.025217742,-0.0511972,-0.042193476,0.03860516,0.0574176,-0.01812823,0.06799372,-0.003931927,0.08077371,-0.008832025,-0.026341196,-0.021385368,-0.014823824,0.0157082,-0.053693462,0.018328624,0.035715226,0.001552622,-0.01960001,0.023825282,0.020233165,-0.06452308,-0.04306501,-0.027000139,-0.024336569,-0.005222926,-0.025308173,-0.000659983,-0.011398681,0.085080884,-0.01153114,0.039661083,-0.062153406,-0.020062814,0.018164618,Buy,13.48314607
