,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Label
10,-0.021890799,0.023336997,-0.002460345,0.005830396,0.00076248,0.003365547,-0.000528262,-0.007612273,-0.012527792,-0.026392253,0.001263876,0.005253817,0.015675493,-0.021501346,0.003321492,-0.005035715,-0.013553578,-0.013671803,-0.02039756,0.019375153,0.001505201,0.002491994,-0.012190728,0.011128954,-0.027733015,-0.004349699,0.00375622,0.011856632,-0.002415565,-0.026579479,-0.000879227,-0.015869483,0.002953703,0.001519068,-0.019239321,0.002898171,-0.01028717,0.011212382,0.013216015,0.015563162,0.014094978,-0.001920915,-0.008524373,0.023382083,-0.012148639,-0.018744795,0.026586844,-0.003615184,-0.003593706,0.004287952,-0.01058417,-0.011979832,-0.000824094,0.00614214,-0.010431996,0.018733315,0.001663948,0.011841296,-0.021518217,-0.019650036,-0.001650904,-0.009279094,-0.010975389,0.010052525,0.016271044,-0.018781736,0.000418666,0.020074695,0.03850887,0.011489998,-0.005008463,0.01479135,-0.02228759,0.011643853,-0.001006719,0.019254548,0.00380867,0.013332302,-0.017123977,-0.016230531,0.017925605,-0.010014554,-0.03631507,-0.010189728,0.006646308,0.021274421,0.023243273,0.024115961,0.018875185,0.004117562,-0.004352996,-0.010736712,0.020838523,0.002609805,0.006197366,-0.002613789,0.003654301,-0.019748885,-0.002109078,-0.012425214,8,Don't move
11,-0.002917713,0.001683936,0.002720584,0.001905072,0.001339485,0.000674159,0.003123882,-0.000411489,-0.001352624,0.00043587,-0.002073483,-0.000184995,0.002207987,-0.002344297,0.002887268,-0.0048687,-0.002002899,0.004490181,0.001879914,-0.004806233,0.002184214,0.001236633,-0.000470761,-0.003913636,0.000830169,-0.004901194,-0.002285709,0.000278437,0.002588643,0.001232673,-0.002889409,0.000147403,0.000714423,0.002093047,-9.25E-06,-1.25E-05,0.00411815,-0.001855381,-0.002202004,0.004245276,-0.00167939,-0.003618737,-0.004936053,0.002763594,0.004464258,0.003929078,0.00039265,-0.002915836,0.00317838,0.004989974,0.004997772,0.003676069,0.00494077,-0.004079294,0.003421786,0.003756834,-0.004386339,-0.000212137,-0.001007769,-0.000865557,0.00356908,-0.000694964,0.000606203,-0.00454313,-0.001283599,-0.00112642,0.002365004,0.00128961,-0.002216582,-0.003264015,-0.001468195,0.001882431,-0.004350705,-0.002222077,0.002033953,-0.001139763,0.0006008,-0.003552372,0.000664263,0.004560908,-0.000614813,-0.001094206,-0.002201715,0.001627562,0.00016575,0.003834605,0.00301652,-0.00080378,2.34E-05,-0.002893352,0.001832847,0.000284317,-0.003928578,-0.003438045,0.000326508,0.003256113,0.00410186,0.001515318,-0.00103102,0.003289264,6.944444444,Don't move
12,0.002433948,0.00478898,-0.001437167,-0.007389521,0.009007856,0.002988378,-0.007793669,0.001628303,-0.007036506,0.009422468,0.011055056,0.010772662,0.001502121,-0.003700766,-0.00330236,0.005513585,0.010639855,0.006396714,-0.013473501,-0.01279948,0.004098688,-0.00991079,0.005673537,-0.010431104,0.009483187,-0.007813329,0.00317573,-0.001106393,0.007432265,-0.001691688,0.008724291,-0.000220379,0.008262655,-0.00034518,-0.007400131,-0.000167829,-0.004545057,0.003614206,0.013834335,0.002784529,-0.004306488,0.001096543,-0.007225779,0.000889846,0.000736547,0.006565764,-0.013773584,0.014676239,2.66E-05,-0.00779899,-0.001538301,0.009598638,0.007092599,0.005574171,0.007090095,0.001153737,0.001885322,0.001515029,0.007420297,0.000742217,0.004891884,-0.004111302,0.01087474,-0.00543528,0.003364784,0.005258999,-0.00254531,0.010640872,-0.000220875,0.004443656,0.003716484,0.007398422,-0.013620978,0.007083109,0.007474557,-0.001067931,-0.000387355,-0.007870881,-0.004584193,0.001280987,-0.009504089,0.005263246,0.001096463,0.006142225,-0.004967484,0.013406489,-0.01152969,-0.002450104,-0.005135527,-0.013057158,0.005526573,0.002479056,0.006450882,0.005216891,0.01637616,-0.009125697,-0.015373666,-0.022816332,0.00784787,0.001237181,22.22222222,Don't move
13,0.004726811,0.04658327,-0.036869604,-0.032181084,-0.08657348,0.029396024,-0.040383045,-0.018991007,0.016737925,-0.01089819,-0.01452497,-0.05570818,-0.008619946,0.003621626,-0.049703814,0.0514518,0.025933653,-0.007607047,-0.011828309,-0.005793464,0.012508696,0.00103464,-0.007220252,0.011517787,-0.035705745,-0.03729804,0.021495884,0.015132275,-0.058048844,0.038684677,0.035812523,-0.05198235,-0.007766481,0.017434811,-0.015365332,0.061057035,-0.057005085,0.022210762,-0.005435345,0.02936541,-0.028152993,0.03707596,0.006079748,-0.016650226,0.01167302,0.011014501,0.010022649,0.05248609,-0.012257685,-0.022560928,-0.03517038,-0.0136801,-0.012676043,0.05176022,-0.025369426,-0.01719055,0.006145936,-0.017726643,-0.02205826,0.003183716,-0.011015082,-0.032284964,0.018272426,-0.02761729,-0.05032312,0.035483573,0.020017866,-0.018613996,0.015522286,-0.04309743,0.053670265,0.008261487,-0.007870084,-0.037847314,-0.030707551,0.04315369,-0.07314768,-0.005754118,-0.000212601,-0.013238177,0.03184134,0.008066502,0.03880471,0.003649468,-0.006406868,0.035235804,0.07633568,0.008806502,0.003084588,0.02329084,0.040192917,-0.039305735,-0.04622791,-0.044591937,0.029703863,-0.02728528,0.012709529,-0.011798308,0.052031115,-0.013816677,10,Buy
14,-0.011988558,-0.007521756,0.003405307,-0.014140256,0.01571298,-0.007995582,-0.003761832,0.022445986,0.003994197,-0.002299429,0.008908574,-0.012558234,-0.009959297,0.01691241,-0.012051864,0.006651301,0.01537462,-0.013880745,-0.008179265,0.009283161,0.006350183,-0.007339713,-0.003434138,-0.007241389,0.002468266,-0.019412257,-0.001264118,-0.003970165,-0.007515638,-0.00262659,0.009578785,0.003536488,-0.004954683,0.001873816,0.004765979,0.012355871,0.000699351,0.001257374,0.019230494,-0.027464343,0.005532906,0.005913903,-0.022649761,0.007969675,0.019408628,-0.01445983,0.001713863,0.007725846,0.003678002,-0.006154866,-0.009085663,0.017522931,0.024175344,-0.015958518,-0.009722427,-0.008205785,-0.016310383,-0.003263166,-0.016639233,-0.00351419,0.004626888,-0.008900858,0.005109297,0.008971831,-0.010013023,0.01341937,0.013775755,0.005467762,0.006945095,-0.020592308,-0.002313278,0.011243257,-0.013720505,0.026302148,-0.001460395,0.027965033,-0.032817863,0.02034428,-0.004324106,0.000644449,-0.019892547,-0.017216338,-0.002561348,0.012969854,0.009091629,0.001995279,0.001651677,0.005648559,-0.000928114,-0.02105917,0.003977442,-0.02407548,0.012567252,0.002231518,0.020540567,-0.007405768,-0.022192635,-0.011499621,0.007604336,0.012031727,25,Buy
15,-0.006681513,0.016259586,0.000735878,-0.021465749,-0.006017679,0.000372357,-0.002667561,0.01569121,-0.014718734,0.020023413,0.016003499,-0.03719595,-0.006666856,0.019051215,-0.01291571,-0.006970627,0.031276874,0.010629857,-0.007629431,0.018276118,0.006279857,0.005940429,-0.025897294,-0.011605978,-0.003411644,-0.03344716,-0.007042473,-0.005959705,0.022097252,0.034287803,0.013467802,-0.028494544,0.001624545,-0.005536963,0.016800888,0.014159014,0.010427015,0.008461693,0.017425857,-0.023566041,-0.012793516,0.004574705,-0.005028038,0.00713974,-0.030353522,-0.008893216,0.013054477,0.010154845,0.02008846,-0.001985079,0.004409958,-0.001004843,0.024028232,0.003286703,-0.00198381,-0.014296814,-0.00346307,-0.002282302,0.02076906,-0.012031061,-0.00484139,-0.007636031,0.005074457,-0.007351512,0.024818726,0.00983879,0.007938134,0.011109583,0.018189387,-0.007988375,-0.019337028,-0.023007635,-0.023943046,-0.006464169,0.02725704,-0.014961618,-0.009053476,-0.00704056,0.012109522,0.007443178,-0.033788145,-0.006246023,-0.027390786,0.012633445,-0.013410725,0.013282506,-0.022987917,-0.009057174,0.003790526,-0.02219482,-0.022363715,-0.011779817,0.019985426,0.028341606,0.007836658,-0.026396044,-0.040012453,-0.016629346,0.01667803,0.003880146,22.72727273,Buy
16,0.001706831,0.025102885,0.013004288,0.012045202,0.008442064,0.001989349,0.02630601,-0.022111366,-0.005978523,0.00377188,-0.002356835,-0.019480245,0.024648756,0.004588127,0.000639833,0.011052148,-0.00489305,-0.019027248,-0.02824452,0.007709066,0.009037104,-0.011773673,0.011372202,0.002153156,0.015456282,-0.01447339,0.005555873,-0.019642549,-0.009475146,-0.001529713,0.009127263,0.02366171,0.006519509,0.007890184,-0.003601936,-0.007754824,-0.003837075,0.021699179,0.001222116,-0.014404354,-0.012049441,-0.009940286,0.007039771,0.005414083,-0.005987032,-0.009265594,0.036052227,-0.008075744,0.007483785,-0.005055863,-0.02485282,0.013703484,-0.004242548,0.002473972,0.005556723,-0.009803196,0.004429973,-0.015217254,-0.003065828,0.000117816,-0.024200484,-0.005878952,0.007866242,0.009123594,0.003105365,0.00687768,-0.002408955,-0.006255273,0.013540499,0.006464361,-0.006410786,0.00492275,0.002076241,0.025472792,0.033023767,0.025931437,-0.020708486,-0.025390921,0.009350614,-0.007084352,-0.010973715,-0.0335527,-0.017142905,0.012656503,-0.014182841,0.016043749,-0.0200572,-0.021554807,0.01252264,0.007256666,0.007251748,-0.008189714,0.020676302,0.013564217,0.042540926,0.011177903,-0.010181269,-0.025335932,0.004896543,-0.000349728,10.90909091,Buy
17,0.000344986,0.001622387,-0.001954723,-0.001426919,0.00499113,-0.004985943,0.0048109,0.002383852,0.000501683,-0.000685472,-0.003757428,-0.001038113,-0.003189742,0.00105218,0.001295887,-0.004022052,-0.000738808,-0.004353022,0.00039969,-0.001154649,-0.002834756,-0.000706422,-0.002818382,0.000992702,0.000172575,-0.00121293,0.000424848,0.001345964,3.09E-05,0.004852478,0.002399602,-0.003562108,-0.000973092,-0.003101682,-0.002476387,-0.001889664,-0.004359331,0.003172443,-0.002932821,-0.000383385,0.001895771,-8.42E-05,0.002991369,0.001689997,-0.003001541,0.003772987,-0.002065252,-0.00459223,0.003081082,-0.001998809,0.003831031,-9.02E-05,-0.004755287,-0.003528037,-0.002906833,0.004350449,-0.001661707,0.004859788,-0.001451235,-0.003447875,-0.001698431,-0.0048896,-0.001484055,0.000150289,0.002855465,-0.001508942,0.001024031,0.003928893,-0.000524468,0.000794932,-0.00225743,0.002066922,-0.003721741,0.001497031,0.002272696,-0.002470197,-0.004732394,-0.001672627,-0.00307922,-0.004776925,-0.002301167,0.003312831,0.004767574,-0.00135904,0.002452728,0.000475387,0.000511852,0.00078564,-0.000863166,0.003015511,-0.00199392,0.002901656,0.004226756,-0.004485271,0.004524239,0.000906106,-0.004319904,-0.000349321,0.002816492,0.002217935,23.80952381,Buy
18,-0.002955238,-0.003929213,0.00490861,-0.002899981,-0.002784678,-0.002921974,-0.002953867,0.001225771,-0.003617223,-0.002540621,0.003304491,0.002831634,-0.002866377,0.004126879,-0.00455652,0.00096904,-0.003816271,0.002799091,3.14E-05,-0.002101928,-0.003310093,-0.003623152,0.002368638,0.003980822,-0.003654217,-0.003671985,-0.003376661,-0.002348966,-0.003336452,0.002052124,0.001109299,0.004558274,0.004280479,-0.004499086,0.002108007,-0.001545755,0.004758344,0.003642476,0.000265861,-0.004625466,0.004990367,-0.003052731,0.003369407,-0.000364012,0.001543106,-0.004408235,-0.001077935,-0.000292611,0.004592191,-0.001976998,-0.004361834,-0.003542128,-0.004267438,0.002066272,0.003729575,7.87E-05,0.004907421,-0.004085904,0.001822647,-0.000811249,0.004844436,0.002946327,0.00040786,-0.00223183,-0.004219658,-0.001489202,-0.001578305,0.00190647,0.001332137,-0.003592119,0.004135391,-0.00118969,-0.004886686,-0.001698614,-0.004398664,-0.00241647,0.004879988,0.003976997,-0.004269908,-0.000323112,-0.001571526,0.003718582,-0.001982388,-0.00200777,-0.004832238,0.000167606,0.00216472,-0.004752221,-0.003709904,0.001833488,0.004365087,-0.000886957,0.00063954,-0.003069161,0.003680657,0.004360455,-0.00032179,-0.004216149,-0.003595006,-0.0038805,35,Buy
19,0.02342065,0.024689892,-0.060017306,-0.06275088,0.017047837,-0.002776444,-0.028457092,-0.034431208,0.04224618,-0.041325234,-0.04785907,0.009870183,0.031112108,0.017346542,0.07012376,0.037165627,0.002161096,0.017596433,0.024961824,0.024853323,0.043165617,-0.007876587,-0.05383805,0.06615585,-0.005086335,0.002974613,0.003673184,0.014156204,-0.0541502,0.004865675,-0.022112817,0.021489369,0.0429876,0.008594565,-0.057618987,-0.02254914,-0.026610885,0.018958336,-0.022083137,-0.08317495,-0.008782926,0.024227137,0.000660879,0.035866108,0.018549524,-0.014506228,-0.003743526,0.038857065,-0.05549452,-0.019145548,0.011300152,-0.013820808,-0.038609825,0.001539268,0.07453179,-0.00050937,0.02694637,-0.053165704,-0.03932804,-0.04838484,-0.041963816,-0.056170404,-0.059488486,-0.009526124,0.018794857,-0.023389017,-0.04887321,-0.04220289,0.03943319,0.04992181,-0.015505719,0.06790055,-0.009699994,0.08066746,-0.016041031,-0.026758593,-0.019952055,-0.016773894,0.019212393,-0.047268923,0.014183208,0.039637916,0.00184899,-0.019382585,0.032364395,0.020410545,-0.057657033,-0.039563183,-0.02867102,-0.019259052,-0.003652532,-0.02766842,-0.004016359,-0.005923129,0.086511716,-0.011571396,0.046665095,-0.06301609,-0.022342619,0.015998218,13.48314607,Buy
